Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Target
77.37349531049558,5.0,752.1454404031007,753.7151370244422,132.78701106202868,0.09206883650830994,684.6709825940684,100.4619553245265,1190.5492309331241,9455.450776980995,9114.478720862486,-2365.1633387363113,27.853653273505422,16128.085821500981,19271.4510359235,464.32204116577844,16551.640477404082,344.342393016598,-0.10347660568386503,28123.032139338527,49.220531723013366,0
66.79253704467003,4.551347632275576,751.372628376706,754.8322992387858,134.287589594314,0.0,1410.070119933979,100.14858808860798,1225.584616938038,9419.299427762324,9001.884977353406,-47.78063593934081,28.32085484319012,16248.360774383027,19321.978256333252,-218.4644428870126,16371.827695076961,357.7096082843378,0.3424438610707888,27494.828971208153,50.54624606288729,0
123.6838768209808,5.0,750.9549515484534,752.8651318055315,135.28829138314717,0.0,1604.687460887548,101.20779084688861,1178.9850930423347,9449.60469683007,8876.0,-1541.7813921404772,25.41000823791547,16234.512083641179,20045.125806926968,-635.4966511314576,16425.27087950473,350.02405082092685,0.7549312646035791,27438.18228527127,50.743548867126115,0
60.63602691932529,4.038624261795834,751.9086788100185,753.376570972007,132.33653530809536,0.018837796557646114,977.7040189336421,100.72028970639651,1220.6008056830597,9517.638683797028,8949.834291935393,1542.6090492592348,20.986385125708047,16554.14083477461,19661.258159590958,111.5726688290101,16379.50264332938,348.43089735740494,-0.014990800886508874,27712.223696729383,50.491342839394584,0
70.98862257201361,4.182694256216051,752.1192555637431,753.4575874960693,134.5704820177533,0.07832510158201825,642.1958535028529,100.22351095736326,1222.831126433324,9477.301142871864,9006.233885915633,-426.4740286380675,29.393000892355722,16425.8848227164,19646.10343607918,-99.38245801809337,16480.988891215264,354.57524445458785,0.5097944367766524,28166.384195461193,50.85801667312253,0
60.957570136428984,4.869032060585787,751.5369198299392,753.4702121660123,133.0796783826827,0.021727423776211945,1719.1276831250275,100.03323499138574,1258.0576070545314,9410.472532847545,8950.929313345123,590.2363284713799,28.128001941066568,16780.419987089324,19675.974812479304,-16.453358575199516,16310.70688621713,349.76577076791017,-0.08829449482918207,28218.703150609403,49.68970295784738,0
35.68673072818656,4.36816064647577,751.8850112225472,752.8056339048044,131.98556835516217,0.037314865456742466,1454.3165976035266,100.26276804994451,1190.9243928108253,9461.659708270936,8940.089085387977,-1915.9970438068249,24.197394925487902,16536.158170021088,19559.26679075185,633.0241480736681,16750.439188156706,348.657431679758,0.17367495051459045,27578.46757057003,49.793094533369946,1
51.71312687931527,4.689700567483983,751.2880934624752,753.6163027405939,135.7085403996525,0.0,1572.845966610973,101.14548868308248,1192.7528428443195,9461.330711885348,9007.78621241704,-445.6707827509488,24.055368039169142,16605.554279220687,19628.05185224035,622.4530850071127,16775.900110049133,359.53250091756564,-0.12419223679238049,28185.42341490397,49.955452023960916,0
125.70335432842651,4.1250916840499015,751.2820813149988,752.7789366621071,129.92774050128767,0.0,695.0251763603615,100.74748204162579,1212.210554978728,9529.634933639421,9051.251335200293,-1104.6476297768897,23.72895583245654,16741.86597158627,18959.567805392242,788.4961370118194,16831.06836959906,347.20356258583837,-0.5006550183364478,28341.31889517144,49.71585768217299,0
97.28342342200797,4.0,751.397765587659,753.2315014631833,133.359694427128,0.0,1740.068827149945,99.8493300027776,1199.531595289082,9457.03929130307,9031.04499429483,154.06770433322762,23.140116011161158,16151.008638294828,19914.70548237962,133.979573432227,16347.983939512073,356.70207258703186,0.2272875407842841,28284.802676897398,49.862292064793664,0
121.85063797907924,5.0,751.5664261394244,753.9547886154184,134.30570193272092,0.15685168040802983,539.4078995129247,101.14247088932117,1230.9792920337247,9379.35167387411,8952.362812528325,-2533.152758773534,25.366179390389473,16807.66501404661,19997.31055751578,21.24278557110427,16943.61915222537,342.9208721145682,-0.49677327862235826,27885.039326221005,50.116899259148795,0
59.354490664771404,4.0,751.6433626661664,752.251193053561,134.3441126005553,0.05037541698602975,558.3457160134915,100.25766254880844,1175.5207496956423,9449.474307228335,9051.4700199287,-1504.0140328116204,27.37937536542509,16443.765915862656,19153.455106212816,-57.835238181619545,16276.130969968468,346.8064122280504,-0.2955613201589709,28539.07372978902,49.836348562151606,0
39.44142919338751,4.635417726540674,751.6321921344073,753.0621828676414,134.25636300650228,0.09191353611114517,867.9144103283853,100.21198023524104,1196.0570602348585,9356.894142340028,8936.978929619543,794.1710630333578,30.349041168443108,16525.77929079526,19656.93443341709,124.78323428676164,17307.015013447843,354.6730259099147,0.13032764373112132,27593.679561952158,48.51587739234055,0
66.40459494709866,4.151024138290732,751.0016957638177,752.7436226827914,131.57559548148487,0.19069662601183343,1935.7635227870126,100.63070415171673,1242.0184145714543,9455.264485980399,8967.285166820555,946.8068431382064,27.47012048222416,16295.911540459527,19374.980511604652,-393.395567173597,16189.042816487297,353.76377397962557,0.9412719042282554,27450.25587071778,50.2607963617317,0
40.90671631009908,4.2854226941907125,751.4011257458246,752.5808873744353,133.362130659105,0.0,1473.5921144722752,100.59953799956364,1197.002573967442,9414.543044791628,8980.471317729747,196.83151309840773,27.371230142031855,16313.319354482157,19481.479838834322,316.94408839856686,16117.227491804319,351.9639696177907,-0.08250778148185717,28087.74524769793,49.194075385344384,0
8.66797,4.0,751.7094024793079,753.4219765302681,131.85578183765597,0.07927757733151976,288.0,100.58785648939167,1171.545209398792,9425.11595224187,9009.399358193643,-1381.599811311153,25.06646264718639,16891.874083276667,19232.861841907215,353.75108208584845,16252.460803602193,351.90023642065574,0.7550488189329303,27102.862579856803,49.167020971132345,0
77.55803688864455,4.4272367537516875,751.864898892581,752.7754991867656,133.42231288526597,0.0,2152.1419345553704,100.82419059885464,1212.101784394316,9435.036923817908,8984.603800548355,-963.6408463866259,27.094115820163807,16475.633523028002,19551.497219799436,894.9995954686265,16753.813160182184,347.87658800227007,0.6593775931858679,27770.91353912095,48.16866705567875,0
30.235845293566097,4.0,751.517066862133,753.2413625908544,135.93571422867944,0.046159982025465104,1103.3929474436593,101.24817884785175,1145.3532220363,9461.80708544899,9042.929436178807,-1985.4744653651278,29.04444879229208,16697.122894895307,19292.27653488999,265.1618270744036,17104.505745748524,350.2644166680292,0.2800463750231146,27754.31058420311,49.124432582234135,0
85.11879078181796,4.101236919375914,751.7207045469952,752.8700543503091,134.04264510829552,0.04687561596648579,2053.6539373425876,100.26050188432698,1196.1926337679677,9411.599319854,8986.611201050326,-172.51404970908362,28.037749939575818,16329.472860007927,19764.675693493235,580.7559143572987,16639.128913530243,358.23307736101594,-0.1267562775056154,27500.082958860934,48.37731286279968,1
104.99237829655013,4.855260344324406,751.6595039853552,753.4371305702539,131.50612877068187,0.27130671547545937,1366.7909047648968,100.71724977696049,1222.2673591630316,9471.952785941727,9017.578821186697,-1313.278575753486,27.294578761555446,17147.265975712646,19939.611697424672,684.4681161334835,16407.43737245633,344.7567803951557,0.1311757400819439,27921.062240920466,50.68807265440557,0
9.804902147901892,5.0,751.6102054065993,752.9080600062009,131.68537941112223,0.0,1891.5496243868488,100.69064706930946,1169.4777370696859,9398.521457262592,8991.640183583319,1089.32970968583,25.391727784526708,16160.040854433,19354.610746696668,-130.1757843509991,15859.769436423336,349.1541122082421,0.08932259218619733,28128.408940931506,51.0,0
93.96220683216065,4.3943674691043375,751.1536625804293,755.1537129922033,133.37904131646445,0.012900742204358552,1250.8317417573428,100.78264891015408,1199.479717055859,9428.348015116408,8981.857649668542,-573.083343907235,24.652947225505716,16390.517258201235,19484.089433818728,-122.42784572732835,16912.392229410874,336.94592252258326,0.6157095894027601,28306.42433837482,48.14030191195658,0
50.10018491318518,4.343172944911405,751.0087914236414,752.6453878905397,131.52970515831387,0.19761722643021043,1976.6270864131232,101.57421567249159,1222.160127275352,9405.385747344319,8982.892967116062,-63.03223436613331,22.886373683706935,16806.33988645127,19356.602585055723,-174.75075488961343,16713.68036283449,351.4980685919441,0.03756456106513987,28278.33852328358,48.9384569885584,0
78.71823954803118,4.824676870967212,751.5372665346754,753.4716842004227,131.30752805253312,0.10960791176171741,1129.2534850270465,100.25113214298402,1230.732717005631,9422.945056679195,8941.925471387738,-2061.7122743660652,27.64477259800453,16224.991396661253,20090.120628358465,-920.0629416280533,16960.618162564275,350.4014702212804,0.14274833212136218,27726.612346074337,50.12902099851581,0
59.20701678475254,5.0,751.7412384336898,753.3400761021093,132.7105853182084,0.0053695592577075535,1501.8320473489655,99.37552127726498,1167.9529027375902,9482.795561158393,9015.121599915426,-720.8154860833671,26.115390541430923,16699.772463763737,19246.513720745326,-350.90913231782247,16584.607041154555,344.80958750818263,0.3437458737337543,27351.83503369075,50.635762555338545,0
74.43912521540665,4.6564091945548896,752.1592491633409,754.47416906454,134.88904737369722,0.0,301.4695562532288,100.1758478551312,1203.9436479025765,9473.468050206038,8973.566977580082,-358.64076774333324,24.101248384116115,16420.067798469423,18948.0,-414.1839542412467,16196.839395542358,344.82133894861477,0.6006377132229761,27595.66780140409,51.0,0
75.05769783824312,4.620869012149739,751.2731114233236,753.75175217233,132.37539250580832,0.024385400526503433,3020.0,100.56574944945989,1233.3585203000482,9422.993316591033,9005.581008796129,1188.7546876966398,24.43549778883926,17126.975365181563,19705.16907579322,-256.6757284807752,16693.997374009807,353.98181359971034,0.4287505765386301,27394.684327418756,49.22312926078302,0
52.94129125382957,4.491440442390225,751.9850014171191,753.3605841834712,131.17436700523191,0.05182051376895368,1730.7947517169036,101.0493672260479,1231.5647766187328,9486.54376610413,9028.483949241578,-609.6304421794785,21.744149553126366,16723.69698403129,19521.317364555503,107.46300271053587,16215.616266078558,344.3268228642139,0.6004430933435769,27890.216683700666,50.35613438655195,0
61.175933042375675,4.543452360881403,752.1378750003674,752.8413218195354,133.43738049480677,0.0,940.5125260496417,100.40860253297322,1209.077784861414,9432.27215399409,9065.402391383397,-1415.0028486963183,25.58100748944032,16470.166410255562,19976.950064256944,74.70800006143945,16794.085050247344,342.4250601762199,0.2875413752709611,28191.02733100647,49.87416835778159,0
92.13862904115817,4.270365150822031,752.3646084103436,754.9482809230946,132.71180838984154,0.0,2368.1120865975163,101.801344501135,1189.5672405846572,9434.693357847755,8994.142894056884,-1854.441265800023,23.676280902738874,16305.566150091041,19162.67418314648,-26.249689172281784,16594.221357690563,356.69900966053564,-0.21614247962088864,28221.682381660878,49.635868191805876,0
58.853882023614716,4.865470994540661,751.145867030908,753.513806816074,133.54856795843818,0.06374858425966075,1487.741834458381,102.0,1186.558664549363,9430.11197694763,8978.32227184487,-1083.7166851721533,24.408375736790795,16945.162273947495,19967.216868243024,-260.29051054947183,16326.968707646465,351.6257240604009,-0.03856367819815991,28107.92471226972,49.971201558254194,0
15.0805905934564,5.0,752.5506540131072,752.7689098443225,132.67250229579133,0.04179672735835806,1521.9883508218788,101.12218735234944,1255.9053342033262,9444.749957641014,8970.204386310777,-1888.5034756900193,24.164896003695254,16588.745409226627,20104.739991610277,-237.09212756765243,16591.60869839227,349.3321661461867,0.6542744386180376,28640.0,49.38099318787775,0
45.719159697155725,5.0,752.014467672873,754.6098202266281,134.20855872192277,0.0,1715.7231612061332,101.45413052258645,1224.747852393153,9473.038688842453,9056.639145128993,601.1623449456075,29.664985094092916,16787.591252833226,19383.51770787485,52.9477137923768,16837.851064309358,345.5685792434334,0.32799159800105426,27775.68428965152,49.83110537399598,0
98.49652822367898,4.623995503161637,751.7086090684246,752.2097366572834,134.46518007935475,0.08000989315121794,2904.9100151219286,100.4096303730394,1208.9996518410262,9462.376361963194,9080.311900436101,-634.1790149142532,26.793665311077106,16775.688742094666,19513.56770023475,-206.0164270172655,16584.167221602274,354.45702550793175,-0.22735183875818815,27946.069126602008,49.244859242594195,0
96.00660775043629,4.0,751.4172366013411,753.5099162568509,135.76037062481268,0.004433976702397868,849.237703140433,102.0,1165.338507893861,9361.157380829756,9027.595691083354,-1031.5294522177596,23.409276569625245,16804.9861330039,19534.59454196329,-257.37945351449844,16214.725276450514,353.5112099732491,0.44005146821020896,27870.915332496723,51.0,0
28.38498754020981,4.0,751.3532273729854,753.193455883344,133.67011954881494,0.0,1535.2962695288377,99.71370989422813,1241.0709135088894,9448.669245325047,9058.985253464309,-206.2894795139959,27.256277218793596,16764.569016479174,19609.562521768214,269.50195474167,16868.582106807014,350.33331631153226,0.46345735503300645,27873.97145220796,50.96630994680649,0
40.13800211327097,5.0,751.6669292091183,752.1566544603616,133.48794365723995,0.0,1904.7625340445527,100.15534441779943,1191.5753137840095,9373.943772262468,8986.2398245034,-2908.9030889557603,21.944721542328207,16820.16800282447,19733.86398738214,174.64542373163732,16293.23656275236,349.1850643856477,0.17981023556520456,27528.018115454346,51.0,0
86.52268566113766,4.418291611331175,751.6991988770328,753.383549236762,130.05762918704974,0.0,753.364159869184,99.89799808115951,1195.898654359429,9526.390045252585,9036.903367498988,-1099.0553743792593,27.557766130086424,17006.503951888935,19784.906990556,14.927720778372224,16373.429465250725,352.6920539570528,0.33786784253312435,28192.82808626604,50.318870816341686,0
91.66313602541483,4.261406043813252,752.3203492048845,753.375478107272,136.5662172528567,0.0,2581.796203773527,100.78252062095241,1186.200452705402,9432.059758926527,8992.355651281106,-126.7325857756004,27.428280556474345,16431.096700824455,19436.005586524378,924.1943976944831,16968.40764453406,351.4607406030942,0.1963711711098032,27941.880521869825,50.30145406242541,0
29.79681524710175,4.400114389630093,750.8831314777684,753.5263914752933,134.3085791681383,0.0,2459.310524256069,99.73271521933721,1164.9100323532682,9461.345568454903,9055.731849820188,1103.8910989383617,24.872994899970486,16912.98478963043,19430.801826087478,-86.47442304363824,16756.95413879597,352.4762544318441,-0.44622583333205695,28381.030895931555,50.91802954072916,0
41.65543282436276,4.726184926858953,751.9240458469957,753.4226885427906,132.41544110910513,0.0,1249.7511561269796,101.50134226899851,1217.4966255396266,9436.74290349662,9042.96806669057,-3323.74399810181,29.057493467880697,16091.049093897938,19311.706050918394,-499.94687994603663,16211.122783561686,354.8669703726164,-0.0049204485466455535,28015.197768981034,49.77024566709059,1
74.57177366831324,4.56694780353552,751.0687254158055,753.9732732482084,132.5048391496771,0.0,945.3378350118597,101.74322902391428,1225.526697829142,9437.650917825178,8991.015758132797,-855.2833417860923,31.47290765867933,16709.79113563892,19603.067172087678,438.708359304874,16595.367580865368,348.1914989896822,0.10308874219661142,27879.84221585411,49.778046303311584,0
82.0526708232566,4.554529585713518,752.0388940974152,753.1671609761261,133.4097374056251,0.0,1961.9942353639235,100.89208039098685,1229.3971078878512,9332.321738900382,9103.991275625778,-677.4485962928662,28.951861631141657,16295.1358640526,19670.2498159634,-471.0206823707435,16379.23467139499,358.4081391463839,0.10534462373829168,27973.412877967174,50.50780389605708,0
75.12827062604386,4.60368777615741,751.8619219765792,755.0265112918196,133.1943325007474,0.03278943840786196,2063.5709758024827,101.45178735560539,1234.3473328473408,9478.473668833218,8954.228422481108,1054.5629067708417,23.083625211057527,16686.664675739405,19167.645525260403,-39.10887228675755,16617.912357997906,350.92022925220573,0.3491863089746244,28425.438017088632,50.172774915728816,0
53.04165801633303,5.0,752.2587767406623,752.3087233254794,134.2298565206943,0.08592737098458027,1044.0599039316924,101.65101615391323,1199.3305668665544,9457.257623816718,8999.181341629948,-525.8689438414178,23.21395154394044,16178.440557816104,20031.18934327393,-380.8841542640515,16287.118545205434,339.28527859667594,-0.07308931105161433,27474.690721455176,51.0,0
90.47689693383474,4.1850700960503895,752.770405602191,753.9624191328536,132.7718942081779,0.0,3001.466496200228,99.61192564819773,1160.1692221974397,9494.343319750871,9120.276371574164,811.1671887734407,27.535189745839748,16771.856057702695,19758.723207096962,320.23664214931256,16605.992401014515,349.89927627968694,0.15632951322336316,27658.93685784129,49.58223067087989,0
9.790208822787072,4.479506357023629,751.2104272249012,752.4015500423822,133.56981842234586,0.15933505880371654,1963.4982485374023,99.47851096970741,1177.3431121683027,9490.96137743687,8961.667833661291,-760.5250769216875,27.499121767130337,16316.005520926203,19483.701658924278,-593.5331000389101,16384.8478140381,350.9128231141855,-0.45283395535994936,28045.61948823556,49.79218993688453,1
76.82417820210948,4.640376937151676,752.342849270313,753.3213060021352,132.60657217311504,0.024415970352995045,1679.9123448393968,100.67261204997457,1204.3234032758385,9423.04229886854,8976.479520351071,-1911.2509175120751,30.62132452919884,16235.655267778779,19190.20882481558,-324.758302335735,16759.7766918714,348.02268079820027,0.6778977436922132,27684.98915168301,50.03238761234096,0
35.39268012496338,5.0,751.1146405770779,753.4594745833508,134.28736488197856,0.055390989048579774,1128.961956194181,100.54085455827862,1204.4077256896342,9445.988025641136,9051.874939094865,1618.3063551984055,24.616332663407796,16198.927135099651,19412.50226222674,1115.177327527389,16334.155364341843,357.1156366077073,0.8490393110025592,27723.805831298436,50.26563345613454,0
108.94352999149642,4.339335621070752,751.5882703667198,752.7921937319228,131.68118628341423,0.0,343.54156230795235,100.66171592487156,1183.0956255000522,9461.731481127294,8935.092418172968,-217.8606183381751,28.23697425532284,16016.968042066597,19582.483912419495,524.8855639991433,16232.431540595284,357.27292702442867,0.3480312931160416,27674.78460429282,49.763128582804995,0
76.99843059424799,4.566540203103883,751.9455733728095,752.5384607970362,133.55316621003337,0.0,1184.966715303728,99.9700502475329,1183.9976562361512,9503.171293760548,9057.780908979883,53.96121593141012,23.22426494054124,16506.131300921734,19890.962569112693,50.76615624145786,17116.69273626616,351.2585499764676,0.2576877799865333,27802.950068983664,49.91539566616608,0
55.77881044254075,4.882089110685403,752.1467402395015,752.6392706443983,131.18086675509596,0.0,1653.2137127092437,99.82297111373666,1146.8785852182973,9468.131295254418,9122.744184156709,-547.0181433407663,28.249889192783932,16622.270420889774,19408.60231075329,390.15614021746836,16462.799032895666,350.6665148801175,0.3092933826162809,27686.737379596812,50.60591134510254,0
55.10741237120655,4.151326449541745,751.9444922513708,752.5550814949746,133.3299742634299,0.010451626375742396,2090.220052956899,100.98662104013057,1202.6049251122672,9485.875811632473,9071.63373253415,3.8206044036557936,26.094355960286048,16215.83212722054,19053.364082340042,-144.36556214292193,16382.80701583377,348.53033790476906,0.2037932370213905,28074.502543643935,49.751281090718244,0
74.85421015237479,4.560783885813724,750.7354221049193,752.5244926090388,133.05763342057818,0.0,1722.7360061061831,101.76534413136356,1235.178346121388,9443.241066424598,9076.292408483678,-395.8588449613285,25.190019618695985,16419.51811172223,19333.75485340497,-180.58189987730032,16578.23523767651,350.16431167770315,0.18245664030082825,28044.474574911907,50.76565379530027,0
88.6778496070419,4.0,750.4569990484181,753.9269065512431,131.12451414164434,0.0,384.24527043302504,99.30781995303977,1217.4406487619926,9483.45256807954,8980.483410891857,-3072.199605442549,24.64560798180527,16712.669127273355,18948.0,68.94721394448425,16531.697485274155,352.1328995855489,0.22884218636919568,27588.004960954568,50.77041961379203,1
55.59790737840162,4.514967403841141,751.2370554872066,752.8957838713198,131.886631519498,0.0,2563.4545318633304,99.62495631345797,1161.0030063308034,9512.890422315735,8997.50119829802,-1194.6848586261187,28.774142761374232,16421.789090737704,20116.30345864316,284.87139754446133,16413.276769469066,359.551898035021,-0.05985568387538923,28143.26484998452,50.04871417311544,1
99.19179419222742,5.0,751.7016624335705,752.6636501831744,134.01259572635308,0.0,2791.581486446022,100.73726294910219,1193.6929949375074,9459.70123832344,8944.768128923643,-1490.228433164435,29.19192686791375,16406.834539651627,19060.056410277648,223.19249961816072,16832.637961084998,352.7895154190581,0.5777128475525001,27658.02052408886,48.66438478789862,0
105.15028250154454,4.36751467704489,751.5655266116786,754.2217178278909,134.16477047714162,0.05986334017289351,2906.2315519202566,100.1620589100059,1227.5594354956568,9454.422912752225,9019.650888401999,952.0275784561454,27.389238254079665,16755.390988843345,19839.273653441232,-170.4424180933203,16325.251263575306,344.4972386806724,-0.6014479924096531,28568.689716510507,48.92064514196551,0
53.725388223960096,4.390411467171378,751.8342198089609,753.8381484805818,134.64575117297005,0.0,1142.698891566617,100.84495485530003,1196.7474137490367,9518.520509006883,9029.95752751807,176.7925454584575,27.792801056518197,16940.629523919557,19511.513397633076,-577.294646425796,16635.68431246528,346.34704291916063,-0.029167358288700613,28092.84905408875,50.80396934523936,0
60.965562909612224,4.682768837302676,752.5055720575725,753.4077781652318,137.39844194641142,0.07151178274631942,288.0,101.19209001084289,1213.2424594707086,9505.389817935322,9038.402140500768,-676.3411731052374,22.88072435049142,16537.448321771655,19132.26060174679,-264.5591514304283,16683.014970159915,357.2603840545996,0.3383399776296708,27515.87207942467,50.16559096412851,0
96.05392096463149,4.224191487963429,751.6217526797443,753.2385705817371,132.04457110277875,0.08030702353199294,1177.6149544296316,100.94594231471375,1180.0179373132116,9433.979278388322,9040.682384306512,-905.2972398867952,30.562466185554737,16481.85938146406,19527.56643083287,396.0564144695538,16180.130972394754,341.1309878612305,-0.4260308454100961,28311.765624561227,49.364110873681476,0
127.259,4.246922924886359,751.7750867735673,754.3818318651954,136.45686909061703,0.2304764020434488,2182.831342839905,101.39171701794633,1218.7779629065271,9484.246625534675,8981.657119164913,-1340.3617427471952,26.058626207898566,16548.77493307916,19278.32760963375,292.9315980870859,16774.906437354275,349.82502023707616,0.7693629846947305,27533.416594123242,49.652219659976346,0
38.9310331203131,4.0,751.6464620703861,753.1364496997677,135.67804601296893,0.07845079068051967,494.59344071746256,102.0,1235.2378431395764,9476.132230190848,8996.705874312955,-1478.3352323311883,25.0986048447153,16915.92088412864,20137.83950483267,662.6632937283526,16413.04172951915,344.1455299780136,0.23732281738744923,27330.51517386713,50.06791758192896,0
55.924113861669014,4.295950362373349,750.9186920503637,753.6120016067545,132.4432718955349,0.0,288.0,100.61629387325866,1249.6736160063165,9520.749537130803,8986.017828091057,-1129.3706556725497,27.287566375595063,16307.24459112439,19555.915359894363,323.35902151448516,16842.96881124084,348.93850650225875,0.10017352315112925,27618.787806681295,49.142903154181504,0
53.56939678333758,4.711988531359785,752.1259867355133,752.6264044674595,135.64522452378918,0.0,1252.9171615219532,100.0855963521693,1139.772244591893,9488.616082473645,9041.352671119072,-815.9081527040466,26.241777378381446,16748.870999660554,18948.0,-242.0873567440216,16734.55419062621,343.51237363977134,0.29809253546152126,27463.848162353774,50.183147256882016,0
59.26652095953491,4.0,752.2468730952879,752.6777414925419,132.004488586589,0.03273313649395233,2137.66486367793,99.88752580290728,1204.8756782794837,9469.794907724912,9039.325558290544,-368.7271567298486,25.112084927385016,16357.054041571806,19476.63103384198,-479.1952147786928,15803.52508393235,351.4618507823165,0.5410480816186791,27138.05655425579,48.99583172546322,0
78.81432695512505,5.0,751.6962665986574,752.6826730262969,132.9962801756054,0.15751526067313013,780.6022339542897,100.04726655558858,1190.6178464390205,9412.650919626398,9012.887928897882,1046.012289947135,26.90834175488563,16524.811810622807,19337.673486493615,-693.5851418969321,16756.81628402174,349.0434286445467,0.1094056404756343,28640.0,50.048280100455536,0
37.88710156299795,4.315758257107552,752.2390306012329,753.3123584729944,131.01163850846274,0.10909806631313268,763.829974682843,102.0,1231.5455890868757,9433.57147375844,9066.573112711887,-474.80162598800655,28.28706567943725,16739.770196557656,19133.791448261356,-292.076048107997,16793.613042294644,347.8354416762438,0.020575220986756394,27593.814838549366,50.1486972046404,0
121.90368710376043,4.0,751.6979154878849,754.2846108336539,133.15951682376283,0.05948973186607622,465.70185162041946,100.95241266017403,1198.3592563738794,9492.820173272192,9062.233683721264,1988.5798544609345,27.576117360332525,16693.41913460049,19516.426292631142,-165.296538719853,16620.34827690547,348.0205569944132,0.24829871331914025,28329.575435561997,48.99839603129718,0
94.35965952657573,5.0,751.6294291149368,751.6393875224576,132.32451233530657,0.14923951705588423,1251.7822933804562,99.89970718820436,1190.040869036968,9486.820685736477,9032.541739369455,-774.4932939972323,25.112614421450104,16484.15687360436,19105.82989813376,694.1557124213238,16454.769221508515,355.13181233498614,0.7867916329784443,28226.210958145854,49.46082137954677,0
