Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status
2024-02-15 00:20:00,33,Active,48.26227225889906,3.8528894609729254,7.068298136484937,11.994537576186207,4.04815143715662,9.13683893813902,453.28123242319873,0.1477738616730119,0.7863078197157742,High
2024-01-01 12:49:00,44,Active,68.77966290262475,2.411832132822325,3.222613893831652,42.8565276850659,1.4869559650083737,3.7040867633881245,162.95463509521892,0.5468329087936673,8.895539166678523,Low
2024-02-11 11:35:00,39,Active,34.912453803812625,0.9081506527432276,3.331845137928398,48.810388919610176,2.247945656233259,8.373646082244523,64.08118621030474,0.424892875315693,14.463934012756209,Low
2024-02-13 17:15:00,38,Active,36.14279996385151,3.9382623592773793,5.135747093043784,45.25228866448189,1.7161385363580977,9.439945778978323,412.6496821767349,0.4169957093254618,1.9453875106322707,Medium
2024-02-15 02:05:00,6,Active,47.00595165602292,1.329540460193866,6.920339231762887,1.00002542338376,3.5247192364933126,1.495127208645816,440.39139536590557,0.9673214620974288,13.583374954679677,Low
2024-02-17 04:49:00,2,Active,54.27138621894154,2.7181989044103263,8.324168759316661,36.14107931231409,0.0557481457897032,4.252870672607093,361.40205028105095,0.9871041693408568,7.441182655508603,Low
2024-01-04 16:31:00,42,Active,32.40602578695531,4.453327900150092,6.194987249652001,28.699169231102275,2.685254331089208,7.878719701770912,267.5927493903251,0.2042988274362953,9.12884204283484,Low
2024-02-27 17:04:00,47,Active,47.64478496709287,2.954799336250664,2.768047501111391,36.92058361448247,1.6653409307547322,8.795671528574115,370.87264709464057,0.2922966010398848,8.348499294250178,Low
2024-02-07 07:07:00,47,Active,63.308268557026864,3.5908931876211443,8.881854684461102,20.30700968261423,3.0920710814713783,1.7735069040143934,460.1251952209571,0.1781452423163428,13.133416770622638,Low
2024-02-29 05:45:00,46,Active,71.11581720315534,3.7145094560851377,5.520451305928878,47.360436219962345,0.04172398560033912,4.308212050984532,485.44997775133476,0.2297064043962553,0.45259804330451997,High
2024-01-20 22:13:00,10,Active,83.8063699002429,3.871948942757524,7.418381061875927,31.23522306549171,2.4178377850297488,3.3764527400391837,469.3188973111271,0.82190773022242,1.3756800047223032,High
2024-02-19 22:52:00,25,Active,69.04687071940175,2.7707695131352774,1.5268286549913805,42.260028562572444,3.2569279523268637,0.5614352026760143,96.42793769050083,0.7227174441016896,1.3274863862958362,Low
2024-03-05 14:16:00,46,Active,40.81980831553762,2.7577729909745856,9.310537481094528,7.272336764818661,4.443558722788508,2.459450446055456,97.88709904947349,0.226520947773314,9.936314719971312,Low
2024-01-18 19:38:00,5,Active,84.63349907087405,0.4271714130765552,1.7460190237783784,23.974958417721357,3.63971764397651,6.255111305811758,406.69949108545785,0.9256464068138452,8.21044543741016,Low
2024-02-28 15:58:00,14,Maintenance,36.540357845572544,0.1467412807120571,4.738399196738313,30.04973109798902,3.736491291553435,5.026376012346016,248.51964003468123,0.034048222070134,13.817246506901311,Low
2024-01-13 19:11:00,37,Active,40.61534592342198,2.7206495691534434,6.215217322064643,17.22988447584481,1.7774128794898298,3.2227261807481984,90.50846997723538,0.5763369988325556,14.999868808717553,Low
2024-01-02 21:47:00,40,Active,35.31090639409331,0.1000109137489653,1.6054405419928852,20.20857742525177,3.1604104811463847,6.061804491111423,425.5751077248363,0.9096663472642088,5.4801528698545985,Low
2024-02-11 01:50:00,16,Active,41.42781448180466,4.336611071230852,3.23813399197493,42.91491261507726,2.443309706957589,8.519796553217837,141.02666441565682,0.7339802633564517,8.507889122604885,Low
2024-02-15 15:25:00,3,Active,56.96433933091757,0.8458802782159395,6.492057481938741,20.23256307594286,1.6710226982140832,5.56416480027714,174.48964545681926,0.9985039846827496,12.515556116303769,Low
2024-02-28 18:54:00,25,Active,68.43118277980496,4.1119819503904855,6.892440089660369,10.662228737683925,3.4026846550559022,5.463161714803561,377.89812276156295,0.1785472192064275,11.810716391034424,Low
2024-01-25 20:13:00,18,Active,68.28220538803717,1.8536061771962673,5.242218411307799,33.43774419622081,4.513457086363774,0.40664644018462126,117.64084385332832,0.6349262047640126,10.479960422933676,Low
2024-02-16 19:55:00,35,Idle,71.83665484677105,2.0372461495535727,6.567402621879613,40.346404786816485,3.4590028205539274,2.2613456757825645,473.26402821492286,0.9121623359562228,9.875438145273362,Low
2024-02-09 12:06:00,1,Idle,42.97272498882852,4.553574471623914,3.073381024495769,26.056804003995936,3.7002610711950585,4.767460143027653,297.6554787096134,0.7971351763502472,3.498368345086661,Medium
2024-02-16 09:23:00,38,Active,64.46560270957424,0.6057962601827204,9.13943768818076,2.585934894718486,2.7566280837494266,7.568367746700108,156.98216788638715,0.6399893551350548,13.437519537691312,Low
2024-01-22 21:51:00,13,Idle,79.91510785286069,4.34685311260025,7.000819640152587,38.21861363370327,2.5677942270278327,7.713367800695485,103.15463299329538,0.9678268798466272,12.620349790357526,Low
2024-01-08 21:54:00,32,Active,49.95081932192826,1.125102029587935,1.5586255303986865,41.80790712388082,0.011635295864822454,7.874866855028366,199.78609670148165,0.2451873884757981,7.42449750399212,Low
2024-02-17 23:32:00,12,Active,30.112509664598914,1.830769428049727,5.645533851256377,44.71348876716548,0.6212622262693799,8.22748038512443,52.38867580777121,0.2204991557715124,14.198655140939238,Low
2024-01-03 16:50:00,33,Maintenance,70.50162914507827,2.2983921355616452,9.734481436292599,9.49776712412714,2.4009221751849776,3.6791187743217915,253.7463219483203,0.0528770652608322,9.119202183465841,Low
2024-01-29 21:26:00,8,Active,34.490648809672955,2.991024319784945,8.189105466056667,25.876330913911666,4.408325032290908,2.4992294774694526,99.64297551403413,0.123120852598227,6.750783908599471,Low
2024-03-07 20:36:00,17,Active,59.0756743325466,0.7078854972853987,3.34936696094323,16.34127928698501,3.992804698421988,1.6183326310338524,82.49048620152645,0.638596540847711,6.9445622645560645,Low
2024-02-25 13:58:00,24,Active,77.43790354581003,1.5398210637808647,3.006461559323072,9.31230889698804,1.5827584470943,2.781158991987377,331.42952073677395,0.7437846250336138,2.4785231319700594,Medium
2024-03-01 15:13:00,43,Active,65.46509973872801,2.4756672766151904,5.8457370158408395,22.924245334653353,4.93838908729539,8.298273693191764,320.38741504803227,0.82216076828361,10.249039391090172,Low
2024-01-08 09:07:00,41,Active,69.19210817063006,2.9681153646300094,6.339141133230865,25.471830465371855,3.505643760750349,3.931201467341265,265.44901153595373,0.4723428038745062,3.180157472406389,Medium
2024-01-07 02:32:00,17,Active,41.93178058998388,3.076119389660389,2.618022275820746,4.062670628339605,4.680648125214333,5.380526650137162,335.11201147516715,0.2066404278624006,13.205301165192909,Low
2024-02-21 08:49:00,7,Active,65.02895283761289,3.049700283621038,6.947380227993268,29.769274525054236,1.215851369250112,3.6924810936551538,141.60797014171266,0.2507709802528578,10.958260795235464,Low
2024-01-30 20:41:00,23,Maintenance,75.081360684884,1.3639040339969697,6.740465230074386,3.799221726206501,4.328701291169732,9.439719112299835,74.98503616548815,0.0658981404391571,9.96497741786688,Low
2024-02-23 03:52:00,35,Active,66.4411945875948,1.9089937940364103,6.97528244587431,41.44636853593559,3.5430896965744836,5.252261693751219,201.91415055693304,0.5251217549662884,7.332194495641646,Low
2024-01-17 14:17:00,49,Idle,31.984253829712234,3.198488605179243,5.115818202051813,49.09870562874478,1.7745333910063306,7.043841481984072,195.4657072700976,0.9486237960223664,2.9155872724275134,Low
2024-02-17 07:48:00,11,Active,86.23561700258509,1.3897879468721728,4.078017136804415,10.613511819531999,2.2589102422637124,2.714078966477848,300.5196168852535,0.2434718544170134,2.386870491435049,Medium
2024-01-17 07:23:00,7,Active,52.299592250932854,3.657467507531684,5.233312544798909,20.770191747787734,4.166669287082685,8.861430624430467,161.25989146966566,0.9477297764727332,11.60843150271145,Low
2024-02-03 17:15:00,32,Active,48.23542430804989,1.7550206531781514,8.470130912961233,47.90381953811876,0.15643617036986923,7.567970131510858,447.67923238976385,0.9591487338717926,4.868099138661995,Medium
2024-01-12 21:59:00,22,Idle,32.84870572944219,1.3036700369707614,9.207513057606393,33.25588523891318,4.0289286655336864,9.829604897143208,152.17590741962184,0.2774552353180446,1.7682691203354857,Low
2024-02-25 14:37:00,11,Idle,46.626670566686386,2.2310861403019673,6.950664892559216,36.55916596112775,4.680267302194196,5.589501109789109,178.34710161334166,0.5097805427711609,11.15330402511564,Low
2024-01-25 22:40:00,47,Idle,51.982315737450314,3.7473494151755786,8.450829381481674,27.37942595148492,2.977747568675345,5.743734098338285,179.33101853003154,0.3824405427749321,11.171224610714598,Low
2024-03-04 22:27:00,26,Active,57.75220297509927,3.210502313983033,5.897289467883896,36.89298791437374,2.562953992724088,7.143008847504497,121.34367048083809,0.3150000917767661,11.37037126935403,Low
2024-02-16 14:41:00,5,Idle,73.21963137510228,4.344239185319053,2.7535123406079327,27.774141654131988,2.6965092231198624,5.372523094353865,404.3006488364483,0.7166762049823324,0.29520697417165237,High
2024-02-18 05:59:00,41,Maintenance,56.394962764724475,3.563367913464055,6.426066899006454,21.110031359672707,0.7968131244804924,2.7115946287681987,471.98523442655267,0.4095428023341431,14.93973831805292,Low
2024-03-03 03:15:00,18,Active,64.84014595651466,4.884836374789888,6.703640564887221,46.462539090981394,2.2149817467339115,0.3825408179971006,65.932881663448,0.4234440782540984,12.542726793611507,Low
2024-01-14 12:17:00,15,Active,49.55885630876941,1.5942651092131614,8.949021336186316,14.110528035421488,4.830918286445751,8.04070205668312,485.2585970084631,0.7136650158885582,1.7449821839344481,High
2024-02-16 05:17:00,18,Active,57.46249618566313,1.388090861877598,4.034273274692843,46.03377310295185,2.8385963092567787,7.82151835397355,438.4663589829569,0.9547769553504096,14.087205202873712,Low
2024-02-23 14:29:00,20,Active,44.705625362781184,2.750708624318803,2.7633982081970867,1.810506462972651,0.5463002359129866,1.9650217177746279,473.1764643384003,0.7378767724836642,1.1091501154684382,High
2024-02-24 19:53:00,23,Idle,56.9981983828732,3.0222033245504005,8.659460678712747,35.40222504965102,4.772217970837957,2.024760578360059,499.99676771056613,0.9870601531025373,3.191958632479107,Medium
2024-02-06 19:15:00,48,Active,81.25183719520098,4.797669246724894,9.349095410260452,31.94919740274991,0.7495610248302951,1.5552726813534126,166.20065746838722,0.2818541745693325,0.521617510611977,Low
2024-01-29 07:17:00,48,Active,33.75302214238829,3.6910279618874773,5.719841710534873,31.823854743846983,4.193756241674794,2.9201925878341477,434.01955165416365,0.1750937015867151,13.593949548462389,Low
2024-01-07 17:32:00,20,Active,49.82660814187538,1.567308182043501,8.175720818503866,45.706203974283945,1.3362062261259264,6.782237124313505,291.70486299558695,0.5806933278455342,9.674688475349965,Low
2024-02-01 18:38:00,40,Active,41.58077421080332,2.184847228970517,8.302198640628932,33.0145915039419,1.8999517657032075,0.5498948230047209,412.078561899502,0.0664688216249652,6.78568240921964,Low
2024-02-20 06:49:00,24,Active,69.6329458425577,4.145634015080592,7.4743080043942935,26.561379509474037,2.926634258041745,1.3884172184832524,331.95811526919437,0.4532611345968188,9.442815373289886,Low
2024-02-19 10:51:00,26,Active,30.044776334002385,3.3145785100163647,2.3167242361308613,29.617814927199454,2.9418915582716103,2.540942784711873,458.137750587451,0.5746691416988866,4.517822512538844,Medium
2024-02-15 14:57:00,29,Idle,70.81727915099268,1.8197322237450326,7.830387827042956,34.289509796786284,2.513997008103265,3.4499751771722664,329.3451717344273,0.7903088743619581,14.605129202966728,Low
2024-01-26 17:45:00,35,Idle,34.07214944632831,3.311664639998059,6.2601581497534955,18.360956443567122,3.604690713011929,7.946548407048434,65.18732529516014,0.9322640167047268,5.4038138250543275,Low
2024-03-04 22:53:00,29,Idle,50.50447764776742,3.507727157131804,1.5001828372282835,24.425041723015948,1.214678856657231,0.731337880473149,396.9395544827587,0.4240314740908791,6.345314851412786,Low
2024-03-09 22:59:00,24,Active,42.599541572062805,2.08405962800004,1.9640625956148596,9.320186844237487,2.3672045016589958,4.100957387486622,291.1525294137898,0.4208817435880183,7.4437528094763685,Low
2024-01-23 15:26:00,10,Active,80.97195368198929,4.708450257727953,9.154624805404822,10.222368201793394,1.7039624877287192,1.2515884101853918,59.94921025074682,0.9812841423864828,1.8484762721769998,Low
2024-01-09 00:14:00,23,Active,63.513777571838204,3.2815661142028536,6.025616326386487,31.43291393071478,4.2509871673103605,7.376288668413318,439.4077437480671,0.7650292092988363,9.617960554483284,Low
2024-03-06 17:43:00,2,Active,61.12761344451304,0.41125401014888274,2.328225464524925,27.770005355720755,1.4711075254199761,4.091379830659719,382.3620008915673,0.6194106474252108,2.608489754413097,Medium
2024-01-29 01:17:00,4,Active,48.57560039765508,2.0684445610163023,4.3593015063120175,18.456544017043054,4.072216657936534,5.430546930267828,280.16926961647926,0.0337199786317818,3.6807347276982783,Medium
2024-03-04 11:07:00,19,Maintenance,43.277944728127046,0.5778308304955704,3.9876397153665812,36.46613536763586,0.3740947220003616,7.916704955667695,441.8125828655756,0.460109153288021,8.911551984930442,Low
2024-01-01 16:56:00,37,Active,49.24163750439996,2.5817378446690586,6.402446373161353,48.605569111028615,3.647014895809904,0.2722351892396236,464.7186887704319,0.4676884433302339,10.86870769523918,Low
2024-03-03 08:29:00,24,Active,36.19456008521744,1.1656330041044183,6.156857271461283,3.5296068220518673,2.427529420742385,2.7726071683806524,65.67658725789698,0.8201138405260152,13.023084130237105,Low
2024-02-08 14:31:00,43,Active,46.10525723586398,1.391276585141653,7.419123964144758,17.286304350043643,4.574603429744723,4.351411277603339,111.27665824741844,0.7347130650921082,13.48130297886856,Low
2024-03-03 08:52:00,44,Active,79.28418005399281,1.5043881819591811,7.506385452248486,45.139780260456895,2.21943158399411,0.538218753016918,252.02139222585527,0.6843406486909692,12.648228524387061,Low
2024-01-17 03:27:00,28,Active,60.69897587513176,3.654715818174383,4.337462637579671,2.55500001312757,4.437422136489145,5.037069002971378,267.40751272248764,0.2586762039084478,3.539900021252925,Medium
2024-01-17 21:00:00,1,Active,39.78371100733887,3.2804830537479233,4.288321620690178,37.82103455580558,0.17889072602361938,5.640521708057473,333.3516795836593,0.2983992082246051,1.0971168656284713,Medium
2024-02-21 10:25:00,19,Active,51.4995864950137,4.776446903618235,6.538564142884959,49.61013438449046,4.644266189305936,3.3154167211029395,417.56106117025,0.0632875772335228,5.990017033533262,Low
2024-02-27 11:58:00,6,Idle,84.96552752316133,3.660232419669681,8.947844693310188,7.683036913608404,1.8453318341674019,0.4570718998347941,187.6008638812506,0.6128550164766158,12.866531016811143,Low
2024-01-07 10:28:00,5,Active,84.07413145946676,4.644223461910841,2.6114089019372932,37.96182330916236,1.4160616893199967,3.545223105428538,445.42785663948314,0.8898225045652463,2.1376332882065174,High
2024-03-01 06:47:00,36,Active,64.36947232468218,1.8616533875935444,6.974896366033133,22.614516969618954,4.683265649841358,6.860134797629881,421.65539519613117,0.1798883071095893,6.505553422244069,Low
2024-01-09 11:05:00,33,Active,52.20237222819848,1.5105861829139862,5.70562902283956,21.37967451386488,4.602150614556044,0.3385354715101704,205.35028025924979,0.4815927885804053,4.817125610120825,Low
2024-02-14 05:44:00,30,Active,55.52831262631229,1.2324030351054862,3.590310088206013,21.48942966626902,1.847555891675275,7.308032445239277,391.3687318871416,0.9427389428923296,0.37262276701804886,Medium
2024-03-01 06:19:00,1,Idle,80.10892392307498,4.6770430354740204,5.409829496121529,39.16815684114165,2.193469471169727,0.6231513924714763,172.5726136273814,0.5177062839170481,12.731906263232222,Low
2024-01-28 03:39:00,38,Active,43.58745560034446,2.0737716816149576,5.036176301486504,42.37433163601661,1.1671116259858139,9.406069111142067,131.6113639955603,0.6900084275962282,2.4832163121899367,Low
2024-01-06 22:51:00,37,Active,42.538580375723214,4.33414857145563,7.4386352652318335,47.51889790916522,0.12210706006444276,1.6519109292663665,460.78902196673243,0.8436261430942057,12.893853573877658,Low
2024-01-27 10:04:00,18,Maintenance,45.909033458108496,0.830368752814535,5.4702759803423975,27.569184060745666,0.42704743292628233,2.619846952200179,177.83368887759195,0.8612717097050198,0.18613075550115576,Low
2024-02-05 13:34:00,9,Active,58.970683396017776,3.979041256699602,7.6873551599279635,15.43538892786965,1.956973104492269,3.941360317540472,467.4386712736915,0.4153940280399503,13.269299475548571,Low
2024-02-12 12:28:00,2,Active,69.13385976759612,1.2868703787161124,1.8397258025420755,20.492813595203682,1.1345216083933578,7.706360818768147,201.37971417716045,0.5871430341271341,6.528343754270143,Low
2024-02-04 00:24:00,2,Active,62.062813862758205,1.113847304454708,9.418551907710736,1.0067961984926561,2.3560759561683797,8.556302372936079,61.39894496194688,0.5969147359983348,8.496964691368886,Low
2024-01-29 07:34:00,27,Active,56.050269082151814,4.319572727332179,2.8615155724260193,13.583568185224157,2.516018646698555,4.637938056978419,347.26605242464694,0.6209149671430495,6.1473046619565235,Low
2024-01-02 18:48:00,35,Active,66.0352933645934,4.525796355517811,1.6743848691611147,42.6391360800288,0.15169549864842496,1.4852022470562958,158.29283165064206,0.853828738733883,13.79514759117212,Low
2024-02-13 11:12:00,39,Active,54.616295400864786,4.379814931944552,7.573153708160429,38.713014573097816,0.734497742158933,3.7318206181682267,119.2749775173941,0.895949938571069,6.105408795864401,Low
2024-02-16 22:03:00,23,Active,38.936823586175784,1.9308885269878515,2.338397509353646,22.11880953005776,1.518685740485987,7.428105863282319,270.62306726271845,0.1234639756469975,5.628162204825413,Low
2024-01-02 20:55:00,39,Idle,70.81716097878392,1.5748927114447862,5.7615543636041355,39.885184666871275,2.8409462262811487,7.785871574867083,398.0900738109671,0.6726101260716103,7.908035577577519,Low
2024-02-03 11:10:00,35,Active,39.50847779643106,2.0634932272866306,2.0967177436626554,34.88782626509095,1.7434227937295155,6.029006425500436,152.1706455037027,0.0590482707846462,1.3442143646667009,Low
2024-01-04 15:38:00,50,Active,46.05317885217093,0.2676522443547491,6.127529544384665,29.240167330917245,2.936482797368627,7.040740722140392,50.000374764752834,0.3214035446873531,9.683867635222239,Low
2024-03-01 18:58:00,5,Active,61.77435289533283,0.46678034701583687,4.171736590143519,10.296160024585493,3.2137082977521603,6.18738618261395,151.424181964805,0.6854085880449514,2.767172536582681,Low
2024-01-28 10:24:00,44,Active,86.58199214835105,2.2540494956796415,9.083710673442964,32.72470288400416,2.9722968494304913,3.7010407286236635,302.32078364602944,0.6737440724743907,14.801267188836047,Low
2024-01-24 00:39:00,2,Active,48.26835734770863,1.2388494464413125,3.126538447797266,7.398427980274448,2.8763287996374878,1.1704066848296537,306.79516314994044,0.013386204271269,14.918385896791765,Low
2024-01-10 17:06:00,40,Active,67.95844421716458,2.3802555042625833,7.900747506899465,36.33275682600123,1.3393103413761085,4.8371253127537495,320.8982665755414,0.6265926071628933,7.007288656251167,Low
2024-02-12 22:58:00,34,Idle,41.77819133216181,3.7141119476479187,5.762182625727395,39.79496974483361,3.7350076923446287,5.246585777622512,142.3635031211354,0.5658902546327836,2.673233958087173,Low
2024-01-09 19:06:00,38,Idle,85.74939972948061,1.8630614742334375,8.051264151702322,46.73842232332843,3.564506840984099,6.457715896082529,489.88454985304276,0.8126886485553765,5.786333269939098,Low
2024-01-27 20:20:00,43,Active,41.36291219276638,3.848744095177275,2.9071094905493062,24.499192087036803,0.8433780165551514,8.689662797758618,153.76736471855654,0.3363289114995773,12.67123970686048,Low
2024-01-03 11:21:00,40,Idle,88.23615052857878,1.784358700034998,7.965717085031685,14.535071555922157,1.44586836179211,8.772923023837048,450.14216256778377,0.1153304789177909,11.808319068732931,Low
2024-01-19 15:34:00,26,Active,42.415261635850634,4.6681745580891585,4.810812443667183,16.68843587633967,2.1161905165076256,1.5478842074361077,81.21825810970788,0.3160995473003493,4.787103551454702,Low
2024-02-14 19:05:00,2,Active,31.003563871751172,0.5665564706823367,9.99988898643713,2.665422500788221,2.1917673641018447,7.159919835527921,361.47337953418395,0.7303618088328064,0.775624852127018,Medium
2024-02-06 06:51:00,25,Active,66.94877872248486,0.3289242673441219,9.057685142567605,27.157384780350657,3.4227160932793,4.704782718657133,374.0979934684091,0.8516201250056249,12.658803061984898,Low
2024-01-16 17:42:00,33,Active,55.490936457451504,1.654738462582489,2.2459419397117526,20.676172727654134,2.0587810102222477,1.591982973475543,387.82298129444433,0.62810544775961,2.5006212096495104,Medium
2024-01-06 19:52:00,25,Active,57.03129027754696,3.3308050488446588,9.924778553940023,7.581262521579726,3.752405321561049,3.667481376978083,99.69292825676793,0.8639274881907603,0.6891968428779345,Low
2024-01-22 04:55:00,4,Active,85.06437355118652,3.0743941648770243,3.6733755373412613,29.16328483751061,1.7908952963892588,8.523230008302232,314.6533079553471,0.780609447126147,2.6106623312352912,Medium
2024-02-24 14:03:00,38,Active,54.21500617787572,1.9815449744545917,7.572029738298662,31.157966977165504,0.8679783247961509,0.0004488894314802,279.168136490035,0.5393977796591148,5.247253008618053,Low
2024-02-06 06:56:00,1,Active,86.52482664493763,2.9353339934284746,9.192946409487957,40.85720800339031,2.2996117959717215,8.975150473033283,267.4615079185432,0.242699576145595,4.631013631451037,Medium
2024-03-02 21:35:00,25,Active,89.99897908395114,0.7959503645059469,8.014968791124042,48.32976601612932,1.8154632612735468,2.651923340618426,393.58956372904595,0.71127124596472,13.29667528013787,Low
2024-01-25 11:02:00,38,Active,55.01329216023416,2.903269992782244,9.043843675668084,38.889238547689494,4.060629067449546,0.34410126418227693,322.5917905550113,0.0772347186105592,0.4665066776004087,Medium
2024-02-23 17:33:00,43,Maintenance,56.18973205185251,4.829648128715663,9.396062507101439,15.309363358702617,4.814235414743377,9.95482612120814,328.50293511060727,0.3973220674534108,14.204106018967723,Low
2024-02-25 06:15:00,45,Maintenance,86.72672597854115,2.1996925372936116,9.739887632428125,39.82658926020569,0.10955066206043176,7.183821157254495,467.2466704123355,0.4026306195388529,5.71106982112209,Low
2024-03-07 21:54:00,39,Active,63.03923869884571,4.669225839678024,9.593746357687937,18.762292576934264,0.4057877903333407,2.5557021455609976,197.16922197629754,0.799288197463511,1.5250097889447665,Medium
2024-02-28 18:51:00,1,Active,85.88692740828675,2.839011456467784,7.788501874198804,34.315874631169486,0.6338271799092681,2.1975668368235373,479.69090819451077,0.5426483067911426,10.458703130951363,Low
2024-02-13 23:35:00,26,Idle,50.88113885983112,0.12125567901945843,9.989383962781387,37.56014106332394,4.00674588466466,9.733892810588054,64.7819501537241,0.3183058620106159,13.376544734794104,Low
2024-01-08 14:45:00,25,Active,59.601064844844025,4.2946486427274,3.6911290646686528,15.700443375861841,4.285542361473661,1.224673840359839,282.79083731716827,0.574209805185231,12.418989294977852,Low
2024-01-18 00:58:00,39,Active,49.51560694565409,4.67677013758276,4.135793643460582,15.138062170931827,2.6560455350999623,4.714071805109716,302.9770845140714,0.7258963577207787,13.931719393367828,Low
2024-02-19 00:32:00,10,Active,44.513293820370045,0.9878315490875164,7.7801529741757465,24.574645780413896,3.997314123416613,0.04156765737522082,313.20146964451936,0.0500753396430971,8.543066103409464,Low
2024-03-09 01:38:00,12,Active,51.373216693755225,1.2477419724530183,2.107617027724836,10.78535701096289,1.6133336132479565,7.66129899606248,341.13543557766116,0.9106935959135064,14.906747566161423,Low
2024-01-06 15:10:00,4,Idle,53.076711544920414,2.7783782589251214,6.2686374089393935,28.443250528504088,1.0127468886323698,9.730294953111608,376.79094806835565,0.579535667464848,0.7435651679316346,Medium
2024-02-25 01:49:00,5,Active,40.115523566933646,2.3530314011411027,7.449702329825414,33.83790694982862,0.6719983210864335,5.862556631717386,254.11911338799158,0.3677103948726159,8.570189842303334,Low
2024-01-19 22:26:00,2,Active,79.27876661006836,2.4725265080057715,1.6097987481474205,2.630386672542465,3.9422175122936416,1.6238238914140715,383.47599256702864,0.3924511881174454,4.67416810305877,Medium
2024-02-06 19:12:00,8,Active,77.04211579478097,1.618087331686896,1.8582706299011935,28.323380855649475,1.2153410752457021,6.447738985521131,214.82519098941336,0.7462912034529878,13.901805418979404,Low
2024-02-27 14:28:00,2,Active,63.98673267095858,3.508814438533841,8.735846557636407,3.1841676070711373,1.1441834844265433,1.8119582184929246,212.44120585341605,0.909089229593938,2.1309333240116253,Medium
2024-03-09 14:46:00,3,Active,79.35902926936473,4.879173364164987,4.277370629006505,18.36370672603483,2.2057340202593703,4.578306796782734,178.10193333561722,0.2168706691232562,9.41330540824032,Low
2024-01-05 19:10:00,34,Maintenance,31.75769929246565,1.4387717201965138,3.5235404458499975,6.048149178115549,0.2696156779909931,5.340510519823723,262.91526235588407,0.6082846717502662,14.342580928765265,Low
2024-03-04 04:22:00,38,Active,30.259296535033258,3.679464863716319,8.941127171751988,3.5605076886201825,0.8503357390098671,8.569756149697366,376.36257365651625,0.7308916770311402,14.445857275679348,Low
2024-01-01 03:26:00,50,Active,45.15691245117014,1.880259088748409,4.26422824623223,2.643602192702821,3.0352078839670624,3.5204624150828496,151.67334771790115,0.750206996947825,1.6301785909703295,Low
