Machine_ID,Temp_C,Vibration_mm_s,Pressure_Bar,Acoustic_dB,Inspection_Duration_min,Downtime_Cost_USD,Technician_Availability_pct,Failure_Prob,Maintenance_Priority
M004,74.01883600760124,1.4188628872023386,6.0146917935712505,77.91596902694538,51,2698,52,0.4774533917411093,2
M006,76.7173149293315,2.476022697502036,4.68833565171422,44.62702976914998,90,2243,89,0.422534545564338,2
M003,72.9441996383555,2.2981799030654515,4.834509255045683,69.62656568279144,49,1105,97,0.45052381368076927,2
M009,86.54081160729665,1.5093048790559007,5.3031170349747265,63.230503812623006,30,1859,78,0.46603395945091525,2
M009,65.85376556820565,3.137338547767729,5.126552277409305,59.22488120986178,115,2585,61,0.4781875385177372,2
M010,79.53085532871418,3.1766479392992815,5.59046978461549,78.58846759341834,128,3369,72,0.5501180216346316,2
M003,76.42715758617744,1.701809375578736,5.49887595096383,71.65147317194464,92,1977,64,0.4769795717535396,2
M001,75.11308384062488,1.1422091047421232,4.743665026542822,58.40590456058358,44,664,75,0.4106055577765467,2
M005,87.13881845451617,1.9926163182539016,5.333629007177174,80.95107014064212,95,4644,61,0.5395510917065157,1
M007,82.17319265662978,1.1175400750539082,5.125430305264328,82.52766821734534,78,3569,53,0.5026324317539543,2
M010,87.51192872638082,4.226626506496595,4.60952855780405,65.48315974930063,76,1524,94,0.5703810609446673,2
M007,59.372319469163344,3.7128209850318665,4.618737942575607,67.47676606813283,88,1321,62,0.5090109432979192,2
M006,85.58385218082387,1.5579340984376335,5.181877036476159,70.33848926598634,140,2699,72,0.4891735218046308,2
M010,74.15072877601803,2.4250440349905995,4.920141102460727,82.42538314658208,114,2337,88,0.49647518163198767,2
M005,80.36643439525244,2.080684454668279,4.786372606930503,78.76926856540469,89,4048,84,0.49413523902649537,1
M002,80.7616670100333,2.5571363551612634,4.885844837614115,76.00577363372783,115,2315,74,0.5236807444391901,2
M006,77.87848928776529,3.352345166461767,5.426886759434225,84.85140175252457,70,1416,67,0.5689318346158065,2
M006,66.16074673117598,2.1533466385698894,5.165639089181886,76.98747119764876,61,2067,54,0.48435425935269,2
M002,99.38544289888803,2.5467714308408467,4.43526574130681,85.38634269441035,135,1363,51,0.6269967057628084,2
M009,73.28184315008902,3.268179564462847,4.073337591282396,81.99774530663764,142,2907,88,0.5319358179258018,2
M010,63.99629828592904,1.024962801659883,4.805176010933332,70.65763814880145,33,3505,82,0.3900013639026144,3
M010,84.34961066489394,1.1111084458269207,5.086339702068033,68.0512928501058,144,3584,67,0.47033104297465045,2
M005,70.44612572566118,1.8973141521722112,4.21401044054806,54.706922771679686,54,2143,98,0.39610706285037584,3
M009,60.58510342174641,4.265709266450403,3.8672929249588726,79.15617119838376,138,1165,90,0.5231222449976709,2
M006,81.03388984271413,2.6610178855044557,4.065697752902063,66.19922676114847,138,829,72,0.5076580583202002,2
M005,73.66709086939707,1.554747341922523,5.085419628398703,73.95966038950736,31,4761,81,0.4425150143014148,1
M010,83.87424315942043,1.5762135638070398,4.606515980209162,69.41859778435342,60,2594,63,0.4908380498738787,2
M002,68.82952123429467,3.1373536828753954,4.5505844860761275,81.57484203887363,74,3705,51,0.5419004541169512,2
M007,58.98761245156255,3.7128209850318665,4.591033006867727,67.937875047489,89,1207,61,0.5003320436711887,2
M007,59.01750256466661,1.800681792172338,5.096491065879483,72.1138000310669,89,1615,95,0.40337890158169587,3
M006,76.45713947875181,0.8522018916159648,5.093311310184619,80.04978452178203,120,3093,55,0.46820563113156666,2
M003,80.10037786271648,4.056049439477057,5.3810490984002985,59.361142374262194,83,3396,57,0.5725449864106554,2
M008,97.65340839643825,3.9612842775352366,5.101878135700931,69.99234691352018,106,3761,98,0.5904604430059741,2
M005,89.9470666110032,3.3111432591099113,5.111130397639421,82.25883739132132,63,1911,77,0.5907076146082857,2
M001,68.77222972606783,1.5724878064745955,4.872824341090096,70.20660473055219,113,3416,86,0.4208850322796148,2
M009,79.32613927363614,3.381599745978209,5.303038778988649,81.49714057974876,76,925,78,0.5602141501205025,2
M007,92.1954222395952,3.2372913165470525,3.625702545882885,85.50527920668215,114,4428,79,0.593279048368527,1
M001,66.57646775534329,2.2587972501998546,5.326729011867434,70.08587741925331,136,3704,79,0.45216403877831735,2
M009,74.62097357446527,3.055588684668937,5.397306293591993,69.38558443429618,121,2950,97,0.48731270426309325,2
M008,66.2573934906913,0.7650723678649378,4.638874681051662,66.91604985401736,115,3441,93,0.37154771452730195,3
M002,66.89116203347682,2.1344627162418277,4.546498506631874,77.93888954312321,131,2210,83,0.4616880623044771,2
M003,95.87240774414789,1.5168778654181585,4.667588774684459,80.10849304420542,119,3349,75,0.5259085539230359,2
M003,80.8916230690197,4.338768423766373,5.561145711314801,82.44120163332218,37,1348,96,0.5777105808512509,2
M005,93.682988357464,2.014137311595696,3.9668021160818774,79.3430094570736,145,1663,78,0.5392520667379995,2
M010,73.94280614653132,3.5026509129878276,3.823335103498119,66.1341596696045,38,2778,60,0.5247963664370326,2
M007,73.06360889678193,3.616275663755115,3.8681112752063482,57.623259940247095,143,3443,58,0.5199185994090797,2
M009,66.31990947578414,1.4693105985795314,5.244516380745534,65.73125524907961,78,3298,52,0.4381705044498344,2
M010,67.29157910679285,2.548280280399407,4.167692866003259,59.446863566345115,96,2357,72,0.45150886204675605,2
M003,81.04395497237725,4.161441013728396,5.513382016283195,72.29642315717525,110,1865,72,0.5827572404358671,2
M007,73.82006682681966,4.383275767411062,4.75690448725667,86.28893128426358,126,4309,77,0.608058412044033,1
M006,74.45583579965029,3.3810715736226133,5.936196920135942,78.39895410619863,105,4791,69,0.5505968481399293,1
M003,89.11832333561405,3.1083655428948376,5.158669911396785,79.58044366990976,104,2934,64,0.5882752984015872,2
M001,78.8488286076707,3.255901216596352,4.741991236230662,65.54169311906249,88,3735,57,0.5389169221259057,2
M007,69.34925521728266,1.7039839347841226,4.1503661602648805,71.96724656916231,119,2325,56,0.4726634485795263,2
M003,73.22632058715806,2.668706261095203,5.136433476465928,64.49424543411102,85,2309,60,0.504096919861571,2
M005,60.18242844929727,2.6864879539669504,5.369234620276489,84.37975983645883,36,2453,73,0.47669981539163353,2
M003,69.52053577431222,1.9164365276840736,4.910599874582299,69.7260763450181,117,968,56,0.46975028622924503,2
M008,74.52602021663961,1.7410951604796,4.98664018334812,57.72594912240276,34,1377,69,0.4375913812966919,2
M007,94.3265396395051,2.797856094206021,4.9252228742366775,68.88000752368504,87,1075,70,0.5602328051553891,2
M005,58.11533001520158,2.5702485782147937,4.755595916485621,69.85310304771434,60,999,93,0.4266421962044073,2
M009,76.83365127210082,3.615466683095211,4.77538039427561,65.35888049349337,85,2741,85,0.5209598679220697,2
M007,76.75432059489212,2.678650728589034,5.072959434956978,62.9976519011783,71,4305,61,0.49972659104152584,1
M001,64.11667938374224,2.83960185342169,4.616230632781869,79.22837793561696,109,3636,54,0.5135433817796297,2
M006,74.1971498932912,3.7325248831179065,5.50393111633821,75.30058733434929,92,813,71,0.5497968079761046,2
M008,92.89541827457133,2.9107306632690935,4.45861541533635,54.257369040077876,110,1946,94,0.515905126281156,2
M001,87.12906314720652,3.977681877937678,5.120437764589417,80.55226928579218,134,1695,66,0.614533811612471,2
M008,58.08690778861154,3.809144386917597,4.707010231094893,67.08281056369326,73,4018,51,0.5048272451887332,1
M006,71.17633643634898,1.7906212924421392,4.8495203438881,69.08267664592998,56,4874,94,0.4263515850245289,1
M006,68.40794834143304,3.557868527674738,4.993646861618991,45.07013517936185,140,4312,82,0.4577614398179007,1
M007,76.85336823115988,2.85973676435746,5.146823319703932,72.81783713484147,48,4665,53,0.5409262466848546,1
M005,74.56744146118928,0.6730714535221662,4.17729953128039,77.38277318057915,92,4555,51,0.44988416592222386,1
M007,79.04803573412269,2.594308578928966,4.749424899009206,76.68174098102925,81,4314,51,0.5356946130929585,1
M005,85.15575330637088,3.1157007293625534,4.29083714544679,75.04859222995995,102,4158,84,0.5541857586227092,1
M003,85.30353067591902,2.2251012421143836,5.039009459899262,76.99501852699922,65,1072,66,0.5317223577738305,2
M010,68.85543710347227,2.6311900903438836,4.71698208516145,60.34775420547447,30,3457,67,0.47016766899342133,2
M004,74.46356141840042,1.8309953771201823,4.838589833651768,70.1336657383289,46,3952,55,0.4829916933702774,1
M007,58.42411942323042,2.8728329917986324,4.587610023687664,64.80209334632333,31,2306,69,0.4520448167985083,2
M002,99.94555965245924,2.5467714308408467,4.442407511115226,85.17362252759223,133,1375,53,0.6205097458901663,2
M004,77.73873919759247,1.8457997151243228,4.6110999112172335,77.71467438317703,71,4206,64,0.4956664970803046,1
M006,73.11240594025078,1.6652366106076044,4.997532390590203,72.8218491332814,68,1229,84,0.4488370120413929,2
M005,82.12627262998318,3.677206798052249,4.7167319271407715,63.94101332955833,134,2381,98,0.5189419182053707,2
M002,72.94014430734165,2.5190947199575655,4.939938899848537,50.81401738187067,44,2035,50,0.4711339296586106,2
M004,72.7535203706434,3.1324424663678476,4.218312386278407,83.09117063768164,125,2368,82,0.5324133611487664,2
M004,78.95859107108667,3.0301913073429114,5.507990902616519,58.55841962890053,112,3133,82,0.4910189299657598,2
M008,72.66790894037939,4.2028270060092785,4.974696771015271,79.13944221703585,116,3962,65,0.5792317216664633,2
M004,72.27172125272459,3.554593516227059,5.0007666285723085,51.47189250612212,57,2507,87,0.4679488839315933,2
M002,76.93864615103861,2.8056292304581545,5.178918361479412,61.454502566697016,122,909,89,0.47948962057893424,2
M002,69.16587027863528,2.4392685896145068,5.1119153143701155,78.3689058231539,103,1816,74,0.48708298384999976,2
M010,64.15480641553704,1.0130640274728824,4.893756726144333,86.32167954922046,99,3405,91,0.4088261969451819,2
M004,65.50851350133074,3.364154213470886,4.072067635822366,56.35091525287719,121,2422,74,0.46846117728797493,2
M003,82.23029859100126,4.5258070919112505,4.118661801089598,58.56815500050862,130,4274,81,0.5576718330786576,1
M003,66.72083216403614,0.5549312671362885,5.1336130822993,59.01907394379844,48,2635,76,0.3723732635862906,3
M005,98.64506387339874,1.240018521561684,5.001323875147378,63.74977671909632,77,4621,93,0.479448541077834,1
M009,97.1297522019865,3.6151667740890137,4.789609696069672,60.829185419931044,49,1467,57,0.5994073097715121,2
M010,85.77855900137344,2.055105653451154,5.142919285759474,66.16868599671243,68,2120,97,0.47731561032864855,2
M008,90.55520258436894,3.156357450629291,4.8579425014008,83.84272612383646,134,1620,70,0.5893187531851296,2
M009,64.24206937820247,2.854617568017944,5.6063773317039205,67.5743574125801,91,4695,78,0.4712385657696431,1
M009,99.28338743726722,3.9461946654953937,5.589886465374802,73.58881358157045,74,3062,60,0.6366357992331645,2
M007,81.85259900086785,1.0581555740002877,4.780366708867989,66.84965411128888,73,1618,58,0.46446467176248796,2
M005,67.75498081081415,2.1651515163952197,5.467655914524024,64.89896076205159,107,1362,65,0.4639310177436639,2
M008,67.29695871393204,3.3129142448974713,5.181547366791585,88.42138914899967,72,1415,56,0.5489698368287871,2
M001,72.77781178404958,3.774989119300044,5.268610158347533,66.77999491246838,70,4595,86,0.5195256392162878,1
M005,63.898353008510995,1.6710723869951043,4.5436490516827375,61.517991252349255,64,2008,81,0.40098566485185677,3
M008,92.45421134855057,2.5962607764033825,4.79084256576822,75.36924326860307,30,3179,95,0.5325072947027513,2
M006,85.78445806882479,1.6943946015737406,4.92839289318104,58.912301182825374,79,4915,63,0.4771217819047178,1
M002,80.84549286287776,2.228794806739274,4.995228600340528,81.64222465439332,47,4635,59,0.5328830672356278,1
M007,99.51871718353165,3.671426347763872,4.216222889202459,58.70919027261202,41,4136,76,0.5785603278178373,1
M010,86.63513871276002,2.055105653451154,5.1467664062812,67.21991424585168,66,1942,97,0.4760854416984063,2
M001,78.961251893135,2.4642103140617033,5.385387207448687,74.92306179912697,52,873,54,0.5292037862822455,2
M001,68.8217138845961,1.5724878064745955,4.898489288503693,70.05480182442811,111,3323,85,0.4204330014626596,2
M007,73.39175900477298,1.5755027907443966,5.328733171322539,86.5491895073426,115,1382,87,0.4781056195397462,2
M001,71.59746916620331,3.3163391559383437,5.636276911754545,72.80941250309368,113,1788,72,0.5219089537751381,2
M009,70.18605222715678,1.0748368039377354,4.015974652059218,66.88022229587538,134,3830,98,0.39188564905511836,3
M007,66.6962398161039,3.279755496288821,5.353962421479262,65.53497216357563,75,3905,71,0.48979095594828537,2
M010,86.01787176261831,2.055105653451154,5.105529743727317,66.45240194249786,66,2178,98,0.48250488576703676,2
M006,76.27610374817321,1.998634580516048,4.9700247110664275,76.63508284835393,141,3915,80,0.4821530802408711,2
M001,67.47087964415084,2.107678997487258,4.417076478604985,59.631221054330624,134,666,71,0.4261169070362596,2
M004,77.5211093541107,2.4886095915212683,5.339569394037966,79.8749437816647,91,502,87,0.4978324292397287,2
M007,80.01692576712301,2.3989612231180772,4.977221119916421,64.42447311085056,103,3809,68,0.5012501172832946,2
M001,73.12984897660805,0.5386723438323655,6.364420637265749,53.74571214627749,45,2570,59,0.38765385929649665,3
M004,86.00179990130547,2.945538846529005,4.442444850056569,78.71853486344304,111,2184,66,0.5654169651540764,2
M009,76.43390788659644,1.8444210026704209,4.837809793577275,70.94594956361068,85,3710,77,0.46911178673752707,2
M001,84.24076327470951,3.5818261510402634,4.096205343634995,67.30550968386784,42,4998,93,0.5409032831715431,1
M002,91.78100197305135,2.0774872655779566,5.186394999675511,72.64889210225519,97,4271,75,0.5340874936821193,1
M008,78.2388794421447,2.931120964097409,4.661112652584981,76.64997960666092,81,1287,98,0.5070135150476155,2
M001,63.81493937677963,3.9504807848958854,4.780262054428663,73.88778636500317,55,3563,64,0.5308186857085103,2
M005,75.9862107496401,4.351165941946708,5.41034011616356,81.09571554333506,82,780,84,0.5832520791581168,2
M008,93.27006771025236,2.9107306632690935,4.448462625012076,53.41368308538321,105,2061,93,0.508254229132122,2
M004,62.43381714459881,1.023052690354651,5.089307208911151,88.9601609126956,61,2424,67,0.4387968839721095,2
M010,75.46995774612164,3.2384908326063404,4.949856126913967,71.33663488634484,86,3533,63,0.5346845045242514,2
M007,65.41370210903014,2.848690451757246,5.489865819913603,86.07166354416711,36,1029,54,0.5250965167623219,2
M010,93.72995087078195,2.1119020929003995,5.914331053645649,75.28948116294694,65,840,81,0.5430447228885545,2
M007,88.74105932574238,3.959107157301978,4.254464672467066,55.80503762056273,36,847,69,0.5702707859708789,2
M001,58.82267414125027,1.289929279898797,5.130636024062162,37.448610241575395,96,2099,69,0.3299979805203121,3
M007,58.45033716430514,2.8728329917986324,4.659011549517252,64.0072190409206,33,2326,71,0.4466236674785699,2
M001,86.23111042962576,4.53503270136591,5.21488550465429,60.02676840825559,73,2318,78,0.5972548528221211,2
M006,69.52801227220905,0.6859736518918493,5.47483261495798,68.44778745088036,90,4739,76,0.3963618748254483,1
M003,80.06635458392202,2.566814883177406,5.210663789407956,60.516096472035734,39,4098,83,0.475259007806922,1
M001,75.05841421161955,1.871615909004862,5.084402956415745,58.34616694474874,145,4662,70,0.45139693131591774,1
M007,83.06901953275207,1.734719938056658,5.318909462600186,58.53546930424705,137,3972,71,0.46305979533068936,1
M004,81.71731149664363,3.3638798216688373,5.852246755094722,84.36093693425148,38,2396,73,0.579273046960601,2
M003,77.1999520252432,1.4258466181233893,5.015822858468583,58.321974952194566,55,2915,84,0.42045153613955333,2
M002,83.7085418122886,2.2541500210220033,4.7723418558427655,55.757095717066896,136,1368,52,0.5024169802739842,2
M004,78.49135618742766,0.751253923863612,4.9098563394605215,46.64097812468138,76,2916,59,0.39857650689892565,3
M010,88.2582404860364,0.9824628679846056,5.083804431709291,64.62248891375063,135,3511,50,0.47676879916649817,2
M009,66.30440316778414,3.294140060076179,4.740201020271941,62.20335206063583,140,1708,83,0.4666786022567704,2
M010,73.61728032020956,3.8074841895433447,4.413447433199539,67.60412164133541,42,1995,92,0.5188467924444273,2
M007,66.16687833254088,2.653022593725885,4.543716954609712,81.25389812417733,49,4693,52,0.5160254090352601,1
M003,67.27620128499449,2.56886201461507,5.288094206460322,83.00004014568461,43,1962,84,0.49158413336043927,2
M008,73.1175786406352,2.423903231388041,5.464362471053911,66.98609629402841,142,4692,71,0.47977575253345683,1
M005,77.77112671828982,2.9661903423471196,4.535251214415509,77.23682691878646,122,821,64,0.5495506229490935,2
M001,67.83065425074803,3.311088339789591,4.567986627568993,78.821146893945,54,3806,66,0.530262589931289,2
M009,58.14282775061444,2.8786662342514115,5.172236378322858,50.8785081135592,106,923,76,0.42004363136667966,2
M008,90.4445154467771,-0.2610619661559896,4.599113930507469,75.07087597064489,30,4998,94,0.4112812012265843,1
M005,87.07256477470985,2.505833546665434,5.298179994314902,90.97572940148514,75,1392,52,0.5931404907541205,2
M001,75.65835580721838,2.080838058166028,5.439952718866309,81.39848824493369,116,4584,94,0.4799927916153615,1
M009,76.89210782587129,2.9653461735266458,5.528566099788168,76.03869770786461,126,1991,72,0.5311576888442544,2
M004,83.1850039066439,3.362433409555357,4.389608705941568,68.80725600343577,124,766,67,0.5483717827056455,2
M006,79.03328011917044,3.774388087331719,5.1215839171793425,72.73944192754094,110,4709,85,0.5543253735773379,1
M003,63.012720636566904,3.063459954183239,4.5169579639688955,67.97940732236758,39,3442,99,0.4489324806088507,2
M008,64.83329390221479,1.685210390029552,5.434696838252272,93.84161770184994,87,1279,51,0.4981540461250936,2
M001,72.63892715438458,0.5386723438323655,6.353188909067435,54.482214294411875,44,2500,57,0.38987391411827244,3
M009,85.72994331025278,1.5093048790559007,5.302183815143538,63.990576372945036,33,1958,76,0.46299783664313865,2
M002,72.40459431190466,2.2685150139997874,5.0454713817526615,80.28986378062683,58,4989,88,0.4771274726232032,1
M006,78.92953780619968,2.079604877638373,4.5202943415134795,57.18716982657708,83,645,95,0.43378802617828277,2
M010,62.96670371727538,1.0130640274728824,4.913453496472596,86.6078861316437,104,3371,90,0.41462537923973264,2
M008,74.11517608397241,0.2906483941766562,4.950066736698886,77.54375592149962,139,1180,84,0.41261180856236657,2
M006,79.39204843692245,2.463186493821717,4.370702493610962,71.62770926042018,76,4721,60,0.5188497853530872,1
M010,59.65212321926234,3.541852143748029,4.795047911836995,59.27865034166879,43,4615,88,0.4454740444517732,1
